ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,21,12,67,7,63,27,4,29,7.72,13,50
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,24,34,121,14,109,60,12,50,10.72,16,75
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,25,101,348,41,326,139,22,151,10.98,45,229
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,27,78,245,29,200,104,45,129,9.52,42,171
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,30,89,314,51,258,136,56,164,7.65,74,229
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0164,36,52,159,22,133,66,26,59,9.81,19,71
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,4,30,102,10,97,34,5,42,11.15,11,56
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,5,51,164,12,144,61,20,67,11.02,17,118
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,7,60,184,17,158,71,25,82,12.32,21,131
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,15,44,146,10,129,60,17,49,10.27,17,132
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,16,45,135,11,130,48,5,67,12.13,19,105
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,18,66,208,14,174,91,34,118,12.75,25,133
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,19,153,629,46,586,285,43,327,10.38,69,385
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,21,56,152,12,140,70,12,71,12.68,10,90
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,23,86,296,32,251,130,44,112,10.11,39,237
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,26,88,284,22,242,112,42,143,7.98,50,168
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,30,80,237,30,223,100,14,112,9.4,35,149
27,Tabasco,6,Cunduacán,1,Cunduacán,0179,35,36,102,14,72,45,30,44,7.83,17,76
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,5,163,557,51,521,253,36,268,12.66,49,402
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,6,32,106,12,100,46,6,43,11.92,6,82
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,10,27,98,6,89,43,9,51,12.96,6,75
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,17,125,376,24,348,146,25,169,13.25,24,295
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,27,107,366,38,316,157,50,176,9.47,53,275
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,32,27,86,6,78,34,8,41,10.21,13,63
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,35,25,73,11,48,23,25,25,10.35,9,46
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,40,24,71,11,63,31,8,27,10.7,8,60
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,47,23,91,10,81,38,10,39,10.61,16,63
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,49,30,100,14,75,37,25,40,9.49,16,74
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,50,38,105,10,93,53,12,49,10.23,10,84
27,Tabasco,6,Cunduacán,1,Cunduacán,0183,51,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,1,66,224,14,188,99,36,95,10.46,32,112
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,2,74,240,21,213,98,27,107,10.02,25,134
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,3,166,529,63,436,231,93,226,10.31,92,268
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,4,41,156,17,136,63,20,71,10.04,20,112
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,5,72,224,24,211,96,13,126,10.47,33,186
27,Tabasco,6,Cunduacán,1,Cunduacán,0200,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,4,10,28,3,28,12,0,19,11.19,7,18
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,5,51,178,18,166,80,9,73,10.69,28,114
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,6,57,187,22,158,84,29,99,10.02,33,144
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,9,118,397,41,344,181,53,221,11.11,58,268
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,14,44,150,12,138,53,12,86,10.39,25,148
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,16,61,181,15,163,78,17,97,12.76,8,129
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,17,32,95,6,88,41,7,43,13.68,9,72
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,22,39,110,10,95,50,15,67,12.42,12,100
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,23,51,122,8,116,43,6,82,11.13,9,93
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,24,7,13,3,13,5,0,6,13.9,0,8
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,28,22,75,15,68,28,7,31,12,10,48
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,29,34,83,9,76,37,7,45,11.28,7,69
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0304,36,12,30,3,22,16,8,15,11.32,3,18
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,4,51,181,15,173,69,8,82,11.91,17,134
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,5,44,130,12,124,54,6,65,11.56,16,123
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,6,33,117,10,114,57,3,61,11.8,9,92
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,7,42,174,13,152,70,22,99,12.6,15,148
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,12,46,132,13,129,40,3,63,12.23,7,106
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,20,44,134,13,122,60,12,68,11.16,19,102
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0319,38,112,328,20,282,138,46,165,10.93,47,219
27,Tabasco,6,Cunduacán,1,Cunduacán,0338,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,1,Cunduacán,0342,6,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,7,Carlos Rovirosa (Tulipán),0111,3,44,152,19,126,58,23,83,9.1,36,97
27,Tabasco,6,Cunduacán,7,Carlos Rovirosa (Tulipán),0111,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,7,Carlos Rovirosa (Tulipán),0111,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,7,Carlos Rovirosa (Tulipán),0111,800,602,2050,255,1754,922,296,906,9.09,386,1253
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,1,113,407,39,337,177,70,260,8.13,98,223
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,2,94,303,17,240,131,63,187,10.05,58,195
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,3,228,772,80,644,365,128,359,8.84,180,324
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,4,88,277,15,212,118,65,192,9.5,51,152
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,8,205,673,81,515,329,158,279,8.48,129,337
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,12,87,317,30,267,136,50,190,9.38,52,158
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,18,31,104,12,77,49,27,66,8.66,24,71
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,22,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,24,49,175,23,136,78,39,89,8.27,33,96
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0107,800,64,203,20,171,91,32,88,7.88,50,63
27,Tabasco,6,Cunduacán,16,Cucuyulapa,0268,1,21,77,7,58,37,18,30,9.2,12,48
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,3,36,122,23,113,58,9,44,9.14,29,72
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,4,39,116,14,113,37,3,44,8.24,22,74
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,5,17,62,9,57,23,5,26,10.39,9,40
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,6,33,102,15,97,45,5,48,10.07,15,64
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,8,39,122,12,118,50,4,38,9.78,24,61
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,15,32,99,13,93,46,6,46,9.58,20,60
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,16,57,179,12,172,83,7,107,9.13,39,103
27,Tabasco,6,Cunduacán,23,Gregorio Méndez,0094,800,267,929,112,860,388,69,277,9.09,198,472
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,8,24,84,9,68,38,16,43,6.54,21,46
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,20,41,116,7,105,46,11,51,12.05,15,76
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,61,17,60,10,56,23,3,28,8.85,10,25
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,63,56,171,22,139,77,32,85,13.33,17,136
27,Tabasco,6,Cunduacán,24,Huacapa y Amestoy,0060,800,571,1901,234,1606,816,293,867,8.81,375,960
27,Tabasco,6,Cunduacán,28,Huimango,0145,1,73,251,34,244,123,7,86,8.34,50,147
27,Tabasco,6,Cunduacán,28,Huimango,0145,3,50,167,10,153,73,14,56,9.73,39,100
27,Tabasco,6,Cunduacán,28,Huimango,0145,10,53,184,23,181,69,3,111,9.2,50,91
27,Tabasco,6,Cunduacán,28,Huimango,0145,13,35,129,17,115,60,14,83,9.41,31,65
27,Tabasco,6,Cunduacán,28,Huimango,0145,15,184,665,67,598,276,66,252,9.07,125,507
27,Tabasco,6,Cunduacán,28,Huimango,0145,16,36,120,24,104,46,16,63,10.04,19,49
27,Tabasco,6,Cunduacán,28,Huimango,0145,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,28,Huimango,0145,22,54,201,37,182,90,19,103,8.07,45,140
27,Tabasco,6,Cunduacán,28,Huimango,0145,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,28,Huimango,0145,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,28,Huimango,0145,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,28,Huimango,0145,34,46,148,17,148,58,0,57,9.14,31,114
27,Tabasco,6,Cunduacán,28,Huimango,0145,37,31,91,17,87,40,4,26,9.57,21,66
27,Tabasco,6,Cunduacán,28,Huimango,0145,39,27,101,10,93,48,8,65,9.76,24,43
27,Tabasco,6,Cunduacán,28,Huimango,0145,44,43,152,19,140,62,12,102,9.26,42,82
27,Tabasco,6,Cunduacán,28,Huimango,0145,45,10,52,11,52,21,0,14,8.46,11,24
27,Tabasco,6,Cunduacán,28,Huimango,0145,46,12,59,11,59,26,0,18,8.59,11,34
27,Tabasco,6,Cunduacán,28,Huimango,0145,50,74,248,27,243,104,5,111,9.86,41,199
27,Tabasco,6,Cunduacán,28,Huimango,0145,55,40,141,23,123,59,18,49,7.77,34,101
27,Tabasco,6,Cunduacán,28,Huimango,0145,800,52,162,16,145,66,17,51,7.68,39,115
27,Tabasco,6,Cunduacán,32,Libertad,0215,1,6,29,3,21,16,8,13,7.68,7,22
27,Tabasco,6,Cunduacán,32,Libertad,0215,3,10,31,3,21,12,10,15,10.9,4,20
27,Tabasco,6,Cunduacán,32,Libertad,0215,8,11,45,8,36,30,7,24,10.09,7,37
27,Tabasco,6,Cunduacán,32,Libertad,0215,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,32,Libertad,0215,19,13,61,8,47,22,14,28,9.4,15,43
27,Tabasco,6,Cunduacán,32,Libertad,0215,25,88,307,32,259,135,48,137,8.48,63,173
27,Tabasco,6,Cunduacán,32,Libertad,0215,28,48,183,28,145,81,31,74,9.57,31,117
27,Tabasco,6,Cunduacán,32,Libertad,0215,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,32,Libertad,022A,2,81,283,36,217,124,66,140,7.24,66,230
27,Tabasco,6,Cunduacán,32,Libertad,022A,5,103,374,58,254,147,120,157,7.14,86,178
27,Tabasco,6,Cunduacán,32,Libertad,022A,6,48,170,27,120,78,50,98,6.79,41,142
27,Tabasco,6,Cunduacán,32,Libertad,022A,10,36,137,15,113,56,24,44,6.05,32,85
27,Tabasco,6,Cunduacán,32,Libertad,022A,14,40,127,12,108,56,19,54,9.31,24,86
27,Tabasco,6,Cunduacán,32,Libertad,022A,16,14,48,8,43,19,5,21,9.42,9,26
27,Tabasco,6,Cunduacán,32,Libertad,022A,18,47,182,27,123,83,58,86,7.41,50,108
27,Tabasco,6,Cunduacán,32,Libertad,022A,26,44,158,21,122,66,36,68,7.39,41,97
27,Tabasco,6,Cunduacán,32,Libertad,022A,37,38,133,9,94,61,39,50,8.39,32,42
27,Tabasco,6,Cunduacán,32,Libertad,022A,38,19,58,9,42,27,16,27,10.1,8,32
27,Tabasco,6,Cunduacán,32,Libertad,022A,39,19,84,12,60,39,24,48,7.29,23,69
27,Tabasco,6,Cunduacán,32,Libertad,022A,45,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,1,51,174,11,147,83,27,75,8.48,35,139
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,4,58,180,16,150,89,30,95,8.37,35,130
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,5,37,123,15,90,64,33,63,8.11,25,106
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,6,439,1386,136,1081,606,305,639,8.23,311,873
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,8,31,89,7,77,41,12,39,8.73,16,56
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,9,70,234,23,197,105,37,125,8.51,56,162
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,19,52,163,24,127,78,36,66,8.18,39,98
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,20,58,173,20,109,86,64,92,8.5,38,123
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,24,16,54,6,46,24,8,21,6.8,15,49
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,25,30,102,11,90,44,12,37,7.25,28,72
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,28,47,159,14,116,70,43,68,7.86,37,99
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,30,62,160,19,142,72,18,57,8.41,29,111
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,34,28,91,10,64,46,27,32,8.5,28,73
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,35,36,124,21,111,66,13,44,8.14,30,84
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,36,21,95,11,89,49,6,40,7.49,26,60
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,46,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,50,49,142,17,117,50,25,50,8.14,31,89
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,55,8,30,0,30,10,0,10,6.28,8,16
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,56,30,100,8,84,47,16,38,7.17,26,55
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,59,15,48,4,44,25,4,13,9.38,9,30
27,Tabasco,6,Cunduacán,44,Once de Febrero 1ra. Sección,0249,800,21,66,8,53,28,13,20,7.67,18,48
27,Tabasco,6,Cunduacán,142,La Playita,0018,2,23,70,8,56,34,14,23,6.79,18,53
27,Tabasco,6,Cunduacán,142,La Playita,0018,3,52,169,17,144,78,25,64,7.7,41,122
27,Tabasco,6,Cunduacán,142,La Playita,0018,5,86,278,29,210,110,68,113,7.25,77,228
27,Tabasco,6,Cunduacán,142,La Playita,0018,17,12,37,5,37,18,0,12,6.96,10,27
27,Tabasco,6,Cunduacán,142,La Playita,008A,10,42,166,22,123,72,43,61,6.46,39,116
27,Tabasco,6,Cunduacán,142,La Playita,008A,29,54,174,14,151,79,23,73,7.16,43,114
27,Tabasco,6,Cunduacán,142,La Playita,008A,33,12,39,7,30,17,9,17,9.2,7,27
27,Tabasco,6,Cunduacán,142,La Playita,008A,34,5,16,0,16,10,0,5,5.79,5,12
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,1,39,136,15,129,56,7,65,9.7,22,59
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,3,22,78,10,78,31,0,38,9.94,13,40
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,24,21,98,13,81,42,17,43,8.21,24,39
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,40,86,272,25,266,123,6,98,8.67,56,196
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,52,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,55,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,002A,60,3,13,0,13,6,0,4,8.33,4,8
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0049,6,28,83,8,80,27,3,32,9.53,14,65
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0049,13,27,72,7,72,25,0,35,9.98,11,44
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0049,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0049,44,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,2,18,66,7,66,29,0,26,9.9,10,37
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,9,16,65,8,61,32,4,29,9.74,7,36
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,11,12,53,8,53,26,0,20,10.38,8,35
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,14,32,93,11,90,38,3,53,10.72,11,66
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,22,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0161,38,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0176,13,25,85,8,85,28,0,40,10.44,4,50
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0176,26,27,94,8,86,42,8,37,9.32,18,92
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0176,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0176,35,4,14,0,14,6,0,10,7.64,3,14
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0176,40,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0180,1,14,59,10,59,26,0,30,10.71,12,55
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0180,4,14,53,8,53,27,0,23,9.32,13,43
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0180,16,37,120,14,120,51,0,45,9.49,16,103
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0180,44,47,133,19,118,59,15,54,9.37,21,102
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0180,54,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0208,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0208,13,19,58,3,58,22,0,38,11.54,5,33
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0208,16,7,34,3,27,12,7,17,11.67,4,22
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0208,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0212,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0212,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0212,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0212,24,13,44,0,41,13,3,18,9.76,5,31
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0227,2,6,27,8,24,12,3,10,9.71,6,26
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0231,2,49,165,19,146,70,19,74,8.95,32,142
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0231,4,34,99,10,95,40,4,54,9.73,20,99
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0231,7,22,66,6,66,27,0,44,10.87,11,61
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0231,10,28,82,9,82,38,0,41,10.75,10,43
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0250,7,6,23,7,19,9,4,8,13.36,3,15
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0250,23,14,59,7,56,26,3,30,10.14,9,9
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,027A,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,027A,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,027A,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0284,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0284,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0301,1,10,23,3,23,11,0,12,10.58,8,23
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0316,1,22,61,9,55,28,6,25,11.76,10,58
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0320,1,44,132,14,120,64,11,63,10.09,26,107
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0320,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,1,63,223,18,217,92,6,137,10.2,30,182
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,2,59,194,25,194,83,0,87,9.74,28,155
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,3,57,157,14,150,67,7,76,12.72,12,111
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,5,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,21,45,141,11,135,55,6,56,9.22,19,109
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,22,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,23,22,71,9,71,28,0,24,9.43,7,53
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0354,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,3,19,61,8,57,22,4,30,8.84,14,46
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,19,19,63,7,59,16,4,31,9.98,4,37
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,21,8,36,8,36,18,0,18,12.17,5,22
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,23,5,19,0,14,12,5,10,9.13,7,16
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,25,96,253,29,243,98,10,114,11.52,30,223
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,0369,32,0,0,0,0,0,0,0,0.00,0,0
