,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
19072,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,0,0,0,0,0,0,0,0.00,0,0
19077,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,0,0,0,0,0,0,0,0.00,0,0
19078,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,0,0,0,0,0,0,0,0.00,0,0
19079,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,126,43,18,51,111,15,50,9.49,24,109
19087,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,63,14,11,28,53,10,14,8.97,8,52
19094,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,47,13,6,17,38,9,16,9.84,6,36
19096,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2036,0,0,0,0,0,0,0,0.00,0,0
19111,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2040,51,10,7,25,44,7,16,9.9,7,42
19125,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2040,0,0,0,0,0,0,0,0.00,0,0
19127,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2040,0,0,0,0,0,0,0,0.00,0,0
19157,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2055,0,0,0,0,0,0,0,0.00,0,0
19164,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2055,0,0,0,0,0,0,0,0.00,0,0
19170,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,206A,0,0,0,0,0,0,0,0.00,0,0
19177,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,206A,0,0,0,0,0,0,0,0.00,0,0
19192,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,206A,0,0,0,0,0,0,0,0.00,0,0
19201,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2248,0,0,0,0,0,0,0,0.00,0,0
19205,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2248,74,22,14,32,69,5,32,9.52,10,69
19208,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2248,0,0,0,0,0,0,0,0.00,0,0
19213,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2248,0,0,0,0,0,0,0,0.00,0,0
19215,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2248,14,6,0,6,13,0,4,10.73,3,14
19228,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,238A,0,0,0,0,0,0,0,0.00,0,0
19232,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,238A,0,0,0,0,0,0,0,0.00,0,0
19234,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,238A,0,0,0,0,0,0,0,0.00,0,0
19240,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2430,0,0,0,0,0,0,0,0.00,0,0
19251,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,245A,57,13,15,28,48,9,22,10.81,13,53
19254,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2498,0,0,0,0,0,0,0,0.00,0,0
19259,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2498,0,0,0,0,0,0,0,0.00,0,0
19265,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2500,0,0,0,0,0,0,0,0.00,0,0
19266,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2500,0,0,0,0,0,0,0,0.00,0,0
19267,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2500,0,0,0,0,0,0,0,0.00,0,0
19269,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2500,0,0,0,0,0,0,0,0.00,0,0
19270,5,Coahuila de Zaragoza,20,Múzquiz,93,Palaú,2500,0,0,0,0,0,0,0,0.00,0,0
19274,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,0,0,0,0,0,0,0,0.00,0,0
19276,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,0,0,0,0,0,0,0,0.00,0,0
19280,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,25,10,0,11,21,4,18,10.57,4,18
19286,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,0,0,0,0,0,0,0,0.00,0,0
19287,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,0,0,0,0,0,0,0,0.00,0,0
19289,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0094,32,5,3,12,28,4,6,9,6,27
19292,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0107,0,0,0,0,0,0,0,0.00,0,0
19293,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0107,0,0,0,0,0,0,0,0.00,0,0
19297,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,0107,0,0,0,0,0,0,0,0.00,0,0
